ZipCode;Town;Departement;INSEE;Country
24170;ST GERMAIN DE BELVES;DORDOGNE;24416;France
24170;ST LAURENT LA VALLEE;DORDOGNE;24438;France
24170;ST PARDOUX ET VIELVIC;DORDOGNE;24478;France
24170;ST POMPONT;DORDOGNE;24488;France
24170;SALLES DE BELVES;DORDOGNE;24517;France
24170;SIORAC EN PERIGORD;DORDOGNE;24538;France
24190;CHANTERAC;DORDOGNE;24104;France
24190;DOUZILLAC;DORDOGNE;24157;France
24190;NEUVIC;DORDOGNE;24309;France
24190;ST ANDRE DE DOUBLE;DORDOGNE;24367;France
24190;ST GERMAIN DU SALEMBRE;DORDOGNE;24418;France
24190;ST JEAN D ATAUX;DORDOGNE;24424;France
24190;ST SEVERIN D ESTISSAC;DORDOGNE;24502;France
24190;ST VINCENT DE CONNEZAC;DORDOGNE;24509;France
24190;VALLEREUIL;DORDOGNE;24562;France
24200;CARSAC AILLAC;DORDOGNE;24082;France
24200;MARCILLAC ST QUENTIN;DORDOGNE;24252;France
24200;PROISSANS;DORDOGNE;24341;France
24200;ST ANDRE D ALLAS;DORDOGNE;24366;France
24200;STE NATHALENE;DORDOGNE;24471;France
24200;ST VINCENT LE PALUEL;DORDOGNE;24512;France
24200;SARLAT LA CANEDA;DORDOGNE;24520;France
24200;VITRAC;DORDOGNE;24587;France
24210;AJAT;DORDOGNE;24004;France
24210;AZERAT;DORDOGNE;24019;France
24210;LA BACHELLERIE;DORDOGNE;24020;France
24210;BARS;DORDOGNE;24025;France
24210;BROUCHAUD;DORDOGNE;24066;France
24210;FOSSEMAGNE;DORDOGNE;24188;France
24210;GABILLOU;DORDOGNE;24192;France
24210;LIMEYRAT;DORDOGNE;24241;France
24210;MONTAGNAC D AUBEROCHE;DORDOGNE;24284;France
24210;PEYRIGNAC;DORDOGNE;24324;France
24210;STE ORSE;DORDOGNE;24473;France
24210;ST RABIER;DORDOGNE;24491;France
24210;THENON;DORDOGNE;24550;France
24220;ALLAS LES MINES;DORDOGNE;24006;France
24220;BERBIGUIERES;DORDOGNE;24036;France
24220;BEYNAC ET CAZENAC;DORDOGNE;24040;France
24220;BEZENAC;DORDOGNE;24041;France
24220;CASTELS;DORDOGNE;24087;France
24220;COUX ET BIRAGOQUE;DORDOGNE;24142;France
24220;MARNAC;DORDOGNE;24254;France
24220;MEYRALS;DORDOGNE;24268;France
24220;MOUZENS;DORDOGNE;24298;France
24220;ST CYPRIEN;DORDOGNE;24396;France
24220;ST VINCENT DE COSSE;DORDOGNE;24510;France
24220;VEZAC;DORDOGNE;24577;France
24230;BONNEVILLE ET ST AVIT DE;DORDOGNE;24048;France
24230;LAMOTHE MONTRAVEL;DORDOGNE;24226;France
24230;MONTAZEAU;DORDOGNE;24288;France
24230;MONTCARET;DORDOGNE;24289;France
24230;NASTRINGUES;DORDOGNE;24306;France
24230;ST ANTOINE DE BREUILH;DORDOGNE;24370;France
24230;ST MICHEL DE MONTAIGNE;DORDOGNE;24466;France
24230;ST SEURIN DE PRATS;DORDOGNE;24501;France
24230;ST VIVIEN;DORDOGNE;24514;France
24230;VELINES;DORDOGNE;24568;France
24240;CUNEGES;DORDOGNE;24148;France
24240;FLAUGEAC;DORDOGNE;24181;France
24240;GAGEAC ET ROUILLAC;DORDOGNE;24193;France
24240;MESCOULES;DORDOGNE;24267;France
24240;MONBAZILLAC;DORDOGNE;24274;France
24240;MONBOS;DORDOGNE;24275;France
24240;MONESTIER;DORDOGNE;24276;France
24240;POMPORT;DORDOGNE;24331;France
24240;PUYGUILHEM;DORDOGNE;24342;France
24240;RAZAC DE SAUSSIGNAC;DORDOGNE;24349;France
24240;RIBAGNAC;DORDOGNE;24351;France
24240;ROUFFIGNAC DE SIGOULES;DORDOGNE;24357;France
24240;SAUSSIGNAC;DORDOGNE;24523;France
24240;SIGOULES;DORDOGNE;24534;France
24240;THENAC;DORDOGNE;24549;France
24250;BOUZIC;DORDOGNE;24063;France
24250;CASTELNAUD LA CHAPELLE;DORDOGNE;24086;France
24250;CENAC ET ST JULIEN;DORDOGNE;24091;France
24250;LA CHAPELLE PECHAUD;DORDOGNE;24112;France
24250;DAGLAN;DORDOGNE;24150;France
24250;DOMME;DORDOGNE;24152;France
24250;FLORIMONT GAUMIER;DORDOGNE;24184;France
24250;GROLEJAC;DORDOGNE;24207;France
24250;NABIRAT;DORDOGNE;24300;France
24250;LA ROQUE GAGEAC;DORDOGNE;24355;France
24250;ST AUBIN DE NABIRAT;DORDOGNE;24375;France
24250;ST CYBRANET;DORDOGNE;24395;France
24250;ST MARTIAL DE NABIRAT;DORDOGNE;24450;France
24250;VEYRINES DE DOMME;DORDOGNE;24575;France
24260;AUDRIX;DORDOGNE;24015;France
24260;LE BUGUE;DORDOGNE;24067;France
24260;CAMPAGNE;DORDOGNE;24076;France
24260;JOURNIAC;DORDOGNE;24217;France
24260;MAUZENS ET MIREMONT;DORDOGNE;24261;France
24260;ST AVIT DE VIALARD;DORDOGNE;24377;France
24260;ST CHAMASSY;DORDOGNE;24388;France
24260;ST CIRQ;DORDOGNE;24389;France
24260;ST FELIX DE REILLAC ET MO;DORDOGNE;24404;France
24260;SAVIGNAC DE MIREMONT;DORDOGNE;24524;France
24270;ANGOISSE;DORDOGNE;24008;France
24270;DUSSAC;DORDOGNE;24158;France
24270;LANOUAILLE;DORDOGNE;24227;France
24270;PAYZAC;DORDOGNE;24320;France
24270;ST CYR LES CHAMPAGNES;DORDOGNE;24397;France
24270;ST MESMIN;DORDOGNE;24464;France
24270;SARLANDE;DORDOGNE;24519;France
24270;SAVIGNAC LEDRIER;DORDOGNE;24526;France
24290;AUBAS;DORDOGNE;24014;France
24290;AURIAC DU PERIGORD;DORDOGNE;24018;France
24290;LA CHAPELLE AUBAREIL;DORDOGNE;24106;France
24290;FANLAC;DORDOGNE;24174;France
24290;LES FARGES;DORDOGNE;24175;France
24290;MONTIGNAC;DORDOGNE;24291;France
24290;ST AMAND DE COLY;DORDOGNE;24364;France
24290;ST LEON SUR VEZERE;DORDOGNE;24443;France
24290;SERGEAC;DORDOGNE;24531;France
24290;THONAC;DORDOGNE;24552;France
24290;VALOJOULX;DORDOGNE;24563;France
24300;ABJAT SUR BANDIAT;DORDOGNE;24001;France
24300;AUGIGNAC;DORDOGNE;24016;France
24300;LE BOURDEIX;DORDOGNE;24056;France
24300;LA CHAPELLE MONTMOREAU;DORDOGNE;24111;France
24300;CONNEZAC;DORDOGNE;24131;France
24300;HAUTEFAYE;DORDOGNE;24209;France
24300;JAVERLHAC ET LA CHAPELLE;DORDOGNE;24214;France
24300;LUSSAS ET NONTRONNEAU;DORDOGNE;24248;France
24300;NONTRON;DORDOGNE;24311;France
24300;ST FRONT LA RIVIERE;DORDOGNE;24410;France
24300;ST FRONT SUR NIZONNE;DORDOGNE;24411;France
24300;ST MARTIAL DE VALETTE;DORDOGNE;24451;France
24300;ST MARTIN LE PIN;DORDOGNE;24458;France
24300;SAVIGNAC DE NONTRON;DORDOGNE;24525;France
24300;SCEAU ST ANGEL;DORDOGNE;24528;France
24300;TEYJAT;DORDOGNE;24548;France
24310;BIRAS;DORDOGNE;24042;France
24310;BOURDEILLES;DORDOGNE;24055;France
24310;BRANTOME;DORDOGNE;24064;France
24310;LA GONTERIE BOULOUNEIX;DORDOGNE;24198;France
24310;PAUSSAC ET ST VIVIEN;DORDOGNE;24319;France
24310;ST CREPIN DE RICHEMONT;DORDOGNE;24391;France
24310;ST JULIEN DE BOURDEILLES;DORDOGNE;24430;France
24310;SENCENAC PUY DE FOURCHES;DORDOGNE;24530;France
24310;VALEUIL;DORDOGNE;24561;France
24320;AURIAC DE BOURZAC;DORDOGNE;24017;France
24320;BERTRIC BUREE;DORDOGNE;24038;France
24320;BOURG DES MAISONS;DORDOGNE;24057;France
24320;BOUTEILLES ST SEBASTIEN;DORDOGNE;24062;France
24320;CERCLES;DORDOGNE;24093;France
24320;CHAMPAGNE ET FONTAINE;DORDOGNE;24097;France
24320;CHAPDEUIL;DORDOGNE;24105;France
24320;LA CHAPELLE GRESIGNAC;DORDOGNE;24109;France
24320;LA CHAPELLE MONTABOURLET;DORDOGNE;24110;France
24320;CHERVAL;DORDOGNE;24119;France
24320;COUTURES;DORDOGNE;24141;France
24320;GOUT ROSSIGNOL;DORDOGNE;24199;France
24320;LUSIGNAC;DORDOGNE;24247;France
24320;NANTEUIL AURIAC DE BOURZA;DORDOGNE;24303;France
24320;ST JUST;DORDOGNE;24434;France
24320;ST MARTIAL VIVEYROL;DORDOGNE;24452;France
24320;ST PAUL LIZONNE;DORDOGNE;24482;France
24320;LA TOUR BLANCHE;DORDOGNE;24554;France
24320;VENDOIRE;DORDOGNE;24569;France
24320;VERTEILLAC;DORDOGNE;24573;France
24330;BASSILAC;DORDOGNE;24026;France
24330;BLIS ET BORN;DORDOGNE;24044;France
24330;LA DOUZE;DORDOGNE;24156;France
24330;EYLIAC;DORDOGNE;24166;France
24330;MILHAC D AUBEROCHE;DORDOGNE;24270;France
24330;ST ANTOINE D AUBEROCHE;DORDOGNE;24369;France
24330;ST CREPIN D AUBEROCHE;DORDOGNE;24390;France
24330;ST GEYRAC;DORDOGNE;24421;France
24330;ST LAURENT SUR MANOIRE;DORDOGNE;24439;France
24330;STE MARIE DE CHIGNAC;DORDOGNE;24447;France
24330;ST PIERRE DE CHIGNAC;DORDOGNE;24484;France
24340;BEAUSSAC;DORDOGNE;24033;France
24340;CHAMPEAUX ET LA CHAPELLE;DORDOGNE;24099;France
24340;LES GRAULGES;DORDOGNE;24203;France
24340;RUDEAU LADOSSE;DORDOGNE;24221;France
24340;LEGUILLAC DE CERCLES;DORDOGNE;24235;France
24340;MAREUIL;DORDOGNE;24253;France
24340;MONSEC;DORDOGNE;24283;France
24340;PUYRENIER;DORDOGNE;24344;France
24340;ROCHEBEAUCOURT ET ARGEN;DORDOGNE;24353;France
24340;STE CROIX DE MAREUIL;DORDOGNE;24394;France
24340;ST FELIX DE BOURDEILLES;DORDOGNE;24403;France
24340;ST SULPICE DE MAREUIL;DORDOGNE;24503;France
24340;VIEUX MAREUIL;DORDOGNE;24579;France
24350;BUSSAC;DORDOGNE;24069;France
24350;LA CHAPELLE GONAGUET;DORDOGNE;24108;France
24350;CREYSSAC;DORDOGNE;24144;France
24350;DOUCHAPT;DORDOGNE;24154;France
24350;GRAND BRASSAC;DORDOGNE;24200;France
24350;LISLE;DORDOGNE;24243;France
24350;MENSIGNAC;DORDOGNE;24266;France
24350;MONTAGRIER;DORDOGNE;24286;France
24350;ST VICTOR;DORDOGNE;24508;France
24350;TOCANE ST APRE;DORDOGNE;24553;France
24360;BUSSEROLLES;DORDOGNE;24070;France
24360;BUSSIERE BADIL;DORDOGNE;24071;France
24360;CHAMPNIERS ET REILHAC;DORDOGNE;24100;France
24360;ETOUARS;DORDOGNE;24163;France
24360;PIEGUT PLUVIERS;DORDOGNE;24328;France
24360;ST BARTHELEMY DE BUSSIERE;DORDOGNE;24381;France
24360;ST ESTEPHE;DORDOGNE;24398;France
24360;SOUDAT;DORDOGNE;24541;France
24360;VARAIGNES;DORDOGNE;24565;France
24370;CALVIAC EN PERIGORD;DORDOGNE;24074;France
24370;CARLUX;DORDOGNE;24081;France
24370;CAZOULES;DORDOGNE;24089;France
24370;ORLIAGUET;DORDOGNE;24314;France
24370;PEYRILLAC ET MILLAC;DORDOGNE;24325;France
24370;PRATS DE CARLUX;DORDOGNE;24336;France
24370;ST JULIEN DE LAMPON;DORDOGNE;24432;France
24370;STE MONDANE;DORDOGNE;24470;France
24370;SIMEYROLS;DORDOGNE;24535;France
24370;VEYRIGNAC;DORDOGNE;24574;France
24380;BREUILH;DORDOGNE;24065;France
24380;CENDRIEUX;DORDOGNE;24092;France
24380;CHALAGNAC;DORDOGNE;24094;France
24380;CREYSSENSAC ET PISSOT;DORDOGNE;24146;France
24380;EGLISE NEUVE DE VERGT;DORDOGNE;24160;France
24380;FOULEIX;DORDOGNE;24190;France
24380;GRUN BORDAS;DORDOGNE;24208;France
24380;LACROPTE;DORDOGNE;24220;France
24380;ST AMAND DE VERGT;DORDOGNE;24365;France
24380;ST MAIME DE PEREYROL;DORDOGNE;24459;France
24380;ST MICHEL DE VILLADEIX;DORDOGNE;24468;France
24380;ST PAUL DE SERRE;DORDOGNE;24480;France
24380;SALON;DORDOGNE;24518;France
24380;VERGT;DORDOGNE;24571;France
24380;VEYRINES DE VERGT;DORDOGNE;24576;France
24390;BADEFOLS D ANS;DORDOGNE;24021;France
24390;BOISSEUILH;DORDOGNE;24046;France
24390;LA CHAPELLE ST JEAN;DORDOGNE;24113;France
24390;CHERVEIX CUBAS;DORDOGNE;24120;France
24390;COUBJOURS;DORDOGNE;24136;France
24390;GRANGES D ANS;DORDOGNE;24202;France
24390;HAUTEFORT;DORDOGNE;24210;France
24390;NAILHAC;DORDOGNE;24302;France
24390;TEILLOTS;DORDOGNE;24545;France
24390;TEMPLE LAGUYON;DORDOGNE;24546;France
24390;TOURTOIRAC;DORDOGNE;24555;France
24400;BEAUPOUYET;DORDOGNE;24029;France
24400;BEAURONNE;DORDOGNE;24032;France
24400;BOURGNAC;DORDOGNE;24059;France
24400;EGLISE NEUVE D ISSAC;DORDOGNE;24161;France
24400;ISSAC;DORDOGNE;24211;France
24400;LES LECHES;DORDOGNE;24234;France
24400;MUSSIDAN;DORDOGNE;24299;France
24400;ST ETIENNE DE PUYCORBIER;DORDOGNE;24399;France
24400;ST FRONT DE PRADOUX;DORDOGNE;24409;France
24400;ST GERY;DORDOGNE;24420;France
24400;ST LAURENT DES HOMMES;DORDOGNE;24436;France
24400;ST LOUIS EN L ISLE;DORDOGNE;24444;France
24400;ST MARTIN L ASTIER;DORDOGNE;24457;France
24400;ST MEDARD DE MUSSIDAN;DORDOGNE;24462;France
24400;ST MICHEL DE DOUBLE;DORDOGNE;24465;France
24400;SOURZAC;DORDOGNE;24543;France
24410;CHENAUD;DORDOGNE;24118;France
24410;ECHOURGNAC;DORDOGNE;24159;France
24410;FESTALEMPS;DORDOGNE;24178;France
24410;LA JEMAYE;DORDOGNE;24216;France
24410;PARCOUL;DORDOGNE;24316;France
24410;PONTEYRAUD;DORDOGNE;24333;France
24410;PUYMANGOU;DORDOGNE;24343;France
24410;ST ANTOINE CUMOND;DORDOGNE;24368;France
24410;ST AULAYE;DORDOGNE;24376;France
24410;ST PRIVAT DES PRES;DORDOGNE;24490;France
24410;ST VINCENT JALMOUTIERS;DORDOGNE;24511;France
24410;SERVANCHES;DORDOGNE;24533;France
24420;ANTONNE ET TRIGONANT;DORDOGNE;24011;France
24420;COULAURES;DORDOGNE;24137;France
24420;ESCOIRE;DORDOGNE;24162;France
24420;MAYAC;DORDOGNE;24262;France
24420;ST VINCENT SUR L ISLE;DORDOGNE;24513;France
24420;SARLIAC SUR L ISLE;DORDOGNE;24521;France
24420;SAVIGNAC LES EGLISES;DORDOGNE;24527;France
24420;SORGES;DORDOGNE;24540;France
24430;ANNESSE ET BEAULIEU;DORDOGNE;24010;France
24430;COURSAC;DORDOGNE;24139;France
24430;MARSAC SUR L ISLE;DORDOGNE;24256;France
24430;RAZAC SUR L ISLE;DORDOGNE;24350;France
24440;BEAUMONT;DORDOGNE;24028;France
24440;BORN DE CHAMPS;DORDOGNE;24049;France
24440;LABOUQUERIE;DORDOGNE;24219;France
24440;MONSAC;DORDOGNE;24281;France
24440;MONTFERRAND DU PERIGORD;DORDOGNE;24290;France
24440;NAUSSANNES;DORDOGNE;24307;France
24440;NOJALS ET CLOTTE;DORDOGNE;24310;France
24440;RAMPIEUX;DORDOGNE;24347;France
24440;ST AVIT SENIEUR;DORDOGNE;24379;France
24440;STE CROIX;DORDOGNE;24393;France
24440;STE SABINE BORN;DORDOGNE;24497;France
24450;LA COQUILLE;DORDOGNE;24133;France
24450;FIRBEIX;DORDOGNE;24180;France
24450;MIALET;DORDOGNE;24269;France
24450;ST PIERRE DE FRUGIE;DORDOGNE;24486;France
24450;ST PRIEST LES FOUGERES;DORDOGNE;24489;France
24460;AGONAC;DORDOGNE;24002;France
24460;CHATEAU L EVEQUE;DORDOGNE;24115;France
24460;EYVIRAT;DORDOGNE;24170;France
24460;LIGUEUX;DORDOGNE;24239;France
24460;NEGRONDES;DORDOGNE;24308;France
24460;ST FRONT D ALEMPS;DORDOGNE;24408;France
24470;CHAMPS ROMAIN;DORDOGNE;24101;France
24470;MILHAC DE NONTRON;DORDOGNE;24271;France
24470;ST PARDOUX LA RIVIERE;DORDOGNE;24479;France
24470;ST SAUD LACOUSSIERE;DORDOGNE;24498;France
24480;ALLES SUR DORDOGNE;DORDOGNE;24005;France
24480;BOUILLAC;DORDOGNE;24052;France
24480;LE BUISSON DE CADOUIN;DORDOGNE;24068;France
24480;CADOUIN;DORDOGNE;24072;France
24480;MOLIERES;DORDOGNE;24273;France
24480;PALEYRAC;DORDOGNE;24315;France
24480;URVAL;DORDOGNE;24560;France
24490;LA ROCHE CHALAIS;DORDOGNE;24354;France
24490;ST MICHEL DE RIVIERE;DORDOGNE;24467;France
24490;ST MICHEL L ECLUSE ET LEP;DORDOGNE;24469;France
24500;EYMET;DORDOGNE;24167;France
24500;FONROQUE;DORDOGNE;24186;France
24500;RAZAC D EYMET;DORDOGNE;24348;France
24500;SADILLAC;DORDOGNE;24359;France
24500;ST AUBIN DE CADELECH;DORDOGNE;24373;France
24500;ST CAPRAISE D EYMET;DORDOGNE;24383;France
24500;STE EULALIE D EYMET;DORDOGNE;24402;France
24500;STE INNOCENCE;DORDOGNE;24423;France
24500;ST JULIEN D EYMET;DORDOGNE;24433;France
24500;SERRES ET MONTGUYARD;DORDOGNE;24532;France
24500;SINGLEYRAC;DORDOGNE;24536;France
24510;LIMEUIL;DORDOGNE;24240;France
24510;PAUNAT;DORDOGNE;24318;France
24510;PEZULS;DORDOGNE;24327;France
24510;STE ALVERE;DORDOGNE;24362;France
24510;ST FELIX DE VILLADEIX;DORDOGNE;24405;France
24510;STE FOY DE LONGAS;DORDOGNE;24407;France
24510;ST LAURENT DES BATONS;DORDOGNE;24435;France
24510;ST MARCEL DU PERIGORD;DORDOGNE;24445;France
24510;TREMOLAT;DORDOGNE;24558;France
24520;COURS DE PILE;DORDOGNE;24140;France
24520;LAMONZIE MONTASTRUC;DORDOGNE;24224;France
24520;LIORAC SUR LOUYRE;DORDOGNE;24242;France
24520;MOULEYDIER;DORDOGNE;24296;France
24520;ST AGNE;DORDOGNE;24361;France
24520;ST GERMAIN ET MONS;DORDOGNE;24419;France
24520;ST NEXANS;DORDOGNE;24472;France
24520;ST SAUVEUR;DORDOGNE;24499;France
24520;VERDON;DORDOGNE;24570;France
24530;CANTILLAC;DORDOGNE;24079;France
24530;CHAMPAGNAC DE BELAIR;DORDOGNE;24096;France
24530;LA CHAPELLE FAUCHER;DORDOGNE;24107;France
24530;CONDAT SUR TRINCOU;DORDOGNE;24129;France
24530;QUINSAC;DORDOGNE;24346;France
24530;ST PANCRACE;DORDOGNE;24474;France
24530;VILLARS;DORDOGNE;24582;France
24540;BIRON;DORDOGNE;24043;France
24540;CAPDROT;DORDOGNE;24080;France
24540;GAUGEAC;DORDOGNE;24195;France
24540;LAVALADE;DORDOGNE;24231;France
24540;LOLME;DORDOGNE;24244;France
24540;MARSALES;DORDOGNE;24257;France
24540;MONPAZIER;DORDOGNE;24280;France
24540;ST AVIT RIVIERE;DORDOGNE;24378;France
24540;ST CASSIEN;DORDOGNE;24384;France
24540;ST MARCORY;DORDOGNE;24446;France
24540;ST ROMAIN DE MONPAZIER;DORDOGNE;24495;France
24540;SOULAURES;DORDOGNE;24542;France
24540;VERGT DE BIRON;DORDOGNE;24572;France
24550;BESSE;DORDOGNE;24039;France
24550;CAMPAGNAC LES QUERCY;DORDOGNE;24075;France
24550;LAVAUR;DORDOGNE;24232;France
24550;LOUBEJAC;DORDOGNE;24245;France
24550;MAZEYROLLES;DORDOGNE;24263;France
24550;PRATS DU PERIGORD;DORDOGNE;24337;France
24550;ST CERNIN DE L HERM;DORDOGNE;24386;France
24550;VILLEFRANCHE DU PERIGORD;DORDOGNE;24585;France
24560;BARDOU;DORDOGNE;24024;France
24560;BOISSE;DORDOGNE;24045;France
24560;BOUNIAGUES;DORDOGNE;24054;France
24560;COLOMBIER;DORDOGNE;24126;France
24560;CONNE DE LABARDE;DORDOGNE;24132;France
24560;PLAISANCE;DORDOGNE;24168;France
24560;FALGUEYRAT;DORDOGNE;24173;France
24560;FAURILLES;DORDOGNE;24176;France
24560;FAUX;DORDOGNE;24177;France
24560;ISSIGEAC;DORDOGNE;24212;France
24560;MANDACOU;DORDOGNE;24250;France
24560;MONMADALES;DORDOGNE;24278;France
24560;MONMARVES;DORDOGNE;24279;France
24560;MONSAGUEL;DORDOGNE;24282;France
24560;MONTAUT;DORDOGNE;24287;France
24560;ST AUBIN DE LANQUAIS;DORDOGNE;24374;France
24560;ST CERNIN DE LABARDE;DORDOGNE;24385;France
24560;ST LEON D ISSIGEAC;DORDOGNE;24441;France
24560;ST PERDOUX;DORDOGNE;24483;France
24560;STE RADEGONDE;DORDOGNE;24492;France
24560;EYRENVILLE;DORDOGNE;24902;France
24570;CONDAT SUR VEZERE;DORDOGNE;24130;France
24570;LE LARDIN ST LAZARE;DORDOGNE;24229;France
24580;FLEURAC;DORDOGNE;24183;France
24580;PLAZAC;DORDOGNE;24330;France
24580;ROUFFIGNAC ST CERNIN DE R;DORDOGNE;24356;France
24580;ST CERNIN DE REILLAC;DORDOGNE;24387;France
24590;ARCHIGNAC;DORDOGNE;24012;France
24590;BORREZE;DORDOGNE;24050;France
24590;JAYAC;DORDOGNE;24215;France
24590;NADAILLAC;DORDOGNE;24301;France
24590;PAULIN;DORDOGNE;24317;France
24590;ST CREPIN ET CARLUCET;DORDOGNE;24392;France
24590;ST GENIES;DORDOGNE;24412;France
24590;SALIGNAC EYVIGNES;DORDOGNE;24516;France
24600;ALLEMANS;DORDOGNE;24007;France
24600;BOURG DU BOST;DORDOGNE;24058;France
24600;CELLES;DORDOGNE;24090;France
24600;CHASSAIGNES;DORDOGNE;24114;France
24600;COMBERANCHE ET EPELUCHE;DORDOGNE;24128;France
24600;PETIT BERSAC;DORDOGNE;24323;France
24600;RIBERAC;DORDOGNE;24352;France
24600;ST MARTIN DE RIBERAC;DORDOGNE;24455;France
24600;ST MEARD DE DRONE;DORDOGNE;24460;France
24600;ST PARDOUX DE DRONE;DORDOGNE;24477;France
24600;ST SULPICE DE ROUMAGNAC;DORDOGNE;24504;France
24600;SEGONZAC;DORDOGNE;24529;France
24600;SIORAC DE RIBERAC;DORDOGNE;24537;France
24600;VANXAINS;DORDOGNE;24564;France
24600;VILLETOUREIX;DORDOGNE;24586;France
24610;CARSAC DE GURSON;DORDOGNE;24083;France
24610;MINZAC;DORDOGNE;24272;France
24610;MONTPEYROUX;DORDOGNE;24292;France
24610;ST MARTIN DE GURSON;DORDOGNE;24454;France
24610;ST MEARD DE GURCON;DORDOGNE;24461;France
24610;VILLEFRANCHE DE LONCHAT;DORDOGNE;24584;France
24620;EYZIES DE TAYAC SIREUIL;DORDOGNE;24172;France
24620;MANAURIE;DORDOGNE;24249;France
24620;MARQUAY;DORDOGNE;24255;France
24620;PEYZAC LE MOUSTIER;DORDOGNE;24326;France
24620;SIREUIL;DORDOGNE;24539;France
24620;TAMNIES;DORDOGNE;24544;France
24620;TURSAC;DORDOGNE;24559;France
24630;JUMILHAC LE GRAND;DORDOGNE;24218;France
24640;LA BOISSIERE D ANS;DORDOGNE;24047;France
24640;LE CHANGE;DORDOGNE;24103;France
24640;CHOURGNAC;DORDOGNE;24121;France
24640;CUBJAC;DORDOGNE;24147;France
24640;STE EULALIE D ANS;DORDOGNE;24401;France
24640;ST PANTALY D ANS;DORDOGNE;24475;France
24650;CHANCELADE;DORDOGNE;24102;France
24660;COULOUNIEIX CHAMIERS;DORDOGNE;24138;France
24660;NOTRE DAME DE SANILHAC;DORDOGNE;24312;France
24680;GARDONNE;DORDOGNE;24194;France
24680;LAMONZIE ST MARTIN;DORDOGNE;24225;France
24700;EYGURANDE ET GARDEDEUIL;DORDOGNE;24165;France
24700;MENESPLET;DORDOGNE;24264;France
24700;MONTPON MENESTEROL;DORDOGNE;24294;France
24700;MOULIN NEUF;DORDOGNE;24297;France
24700;LE PIZOU;DORDOGNE;24329;France
24700;ST BARTHELEMY DE BELLEGAR;DORDOGNE;24380;France
24700;ST GERAUD DE CORPS;DORDOGNE;24415;France
24700;ST MARTIAL D ARTENSET;DORDOGNE;24449;France
24700;ST REMY;DORDOGNE;24494;France
24700;ST SAUVEUR LALANDE;DORDOGNE;24500;France
24750;ATUR;DORDOGNE;24013;France
24750;BOULAZAC;DORDOGNE;24053;France
24750;CHAMPCEVINEL;DORDOGNE;24098;France
24750;CORNILLE;DORDOGNE;24135;France
24750;MARSANEIX;DORDOGNE;24258;France
24750;TRELISSAC;DORDOGNE;24557;France
24800;CHALEIX;DORDOGNE;24095;France
24800;CORGNAC SUR L ISLE;DORDOGNE;24134;France
24800;EYZERAC;DORDOGNE;24171;France
24800;LEMPZOURS;DORDOGNE;24238;France
24800;NANTHEUIL;DORDOGNE;24304;France
24800;NANTHIAT;DORDOGNE;24305;France
24800;ST JEAN DE COLE;DORDOGNE;24425;France
24800;ST JORY DE CHALAIS;DORDOGNE;24428;France
24800;ST MARTIN DE FRESSENGEAS;DORDOGNE;24453;France
24800;ST PAUL LA ROCHE;DORDOGNE;24481;France
24800;ST PIERRE DE COLE;DORDOGNE;24485;France
24800;ST ROMAIN ET ST CLEMENT;DORDOGNE;24496;France
24800;ST SULPICE D EXCIDEUIL;DORDOGNE;24505;France
24800;SARRAZAC;DORDOGNE;24522;France
24800;THIVIERS;DORDOGNE;24551;France
24800;VAUNAC;DORDOGNE;24567;France
25000;BESANCON;DOUBS;25056;France
25110;AUTECHAUX;DOUBS;25032;France
25110;BAUME LES DAMES;DOUBS;25047;France
25110;BOIS LA VILLE;DOUBS;25068;France
25110;BRETIGNEY NOTRE DAME;DOUBS;25094;France
25110;CHAMPVANS LES BAUME;DOUBS;25118;France
25110;CUSANCE;DOUBS;25183;France
25110;DAMMARTIN LES TEMPLIERS;DOUBS;25189;France
25110;ESNANS;DOUBS;25221;France
25110;FONTENOTTE;DOUBS;25249;France
25110;FOURBANNE;DOUBS;25251;France
25110;GROSBOIS;DOUBS;25298;France
25110;GUILLON LES BAINS;DOUBS;25299;France
25110;HYEVRE MAGNY;DOUBS;25312;France
25110;HYEVRE PAROISSE;DOUBS;25313;France
25110;LOMONT SUR CRETE;DOUBS;25341;France
25110;LUXIOL;DOUBS;25354;France
25110;MONTIVERNAGE;DOUBS;25401;France
25110;PONT LES MOULINS;DOUBS;25465;France
25110;RILLANS;DOUBS;25492;France
25110;SECHIN;DOUBS;25538;France
25110;SILLEY BLEFOND;DOUBS;25546;France
25110;VERGRANNE;DOUBS;25602;France
25110;VERNE;DOUBS;25604;France
25110;VILLERS ST MARTIN;DOUBS;25626;France
25110;VOILLANS;DOUBS;25629;France
25111;MONTGESOYE;DOUBS;25400;France
25113;STE MARIE;DOUBS;25523;France
25115;POUILLEY LES VIGNES;DOUBS;25467;France
25120;BLANCHEFONTAINE;DOUBS;25064;France
25120;LES BRESEUX;DOUBS;25091;France
25120;CERNAY L EGLISE;DOUBS;25108;France
25120;LE FRIOLAIS;DOUBS;25260;France
25120;MAICHE;DOUBS;25356;France
25120;MANCENANS LIZERNE;DOUBS;25366;France
25120;MONT DE VOUGNEY;DOUBS;25392;France
25120;ORGEANS BLANCHE FONTAINE;DOUBS;25433;France
25130;VILLERS LE LAC;DOUBS;25321;France
25140;LE BOULOIS;DOUBS;25081;France
25140;CHARQUEMONT;DOUBS;25127;France
